gene_human,gene_mouse,entrez_id_human,MGI,entrez_id_mouse,pleiotropy_HPO,pleiotropy_MPO
PHTF1,Phtf1,10745,MGI:1332671,18685.0,,1.0
PHTF2,Phtf2,57157,MGI:1916020,68770.0,,
PHYH,Phyh,5264,MGI:891978,16922.0,1.0,2.0
PHYHD1,Phyhd1,254295,MGI:3612860,227696.0,,
PHYHIP,Phyhip,9796,MGI:1860417,105653.0,,
PHYHIPL,Phyhipl,84457,MGI:1918161,70911.0,,
PHYKPL,Phykpl,85007,MGI:1920197,72947.0,,1.0
PI15,Pi15,51050,MGI:1934659,94227.0,,
PI16,Pi16,221476,MGI:1921366,74116.0,,2.0
PI4K2A,Pi4k2a,55361,MGI:1934031,84095.0,,1.0
PI4K2B,Pi4k2b,55300,MGI:1914323,67073.0,,
PI4KA,Pi4ka,5297,MGI:2448506,224020.0,2.0,2.0
PI4KB,Pi4kb,5298,MGI:1334433,107650.0,,1.0
PIANP,Pianp,196500,MGI:2441908,319352.0,,1.0
PIAS1,Pias1,8554,MGI:1913125,56469.0,,1.0
PIAS2,Pias2,9063,MGI:1096566,17344.0,,2.0
PIAS3,Pias3,10401,MGI:1913126,229615.0,,0.0
PIAS4,Pias4,51588,MGI:2136940,59004.0,,1.0
PIBF1,Pibf1,10464,MGI:1261910,52023.0,1.0,2.0
PICALM,Picalm,8301,MGI:2385902,233489.0,1.0,2.0
PICK1,Pick1,9463,MGI:894645,18693.0,,1.0
PID1,Pid1,55022,MGI:2138391,98496.0,,
PIDD1,Pidd1,55367,MGI:1889507,57913.0,1.0,
PIERCE1,Pierce1,138162,MGI:1916577,69327.0,,2.0
PIERCE2,Pierce2,145788,MGI:3648770,546143.0,,1.0
PIEZO1,Piezo1,9780,MGI:3603204,234839.0,2.0,2.0
PIEZO2,Piezo2,63895,MGI:1918781,667742.0,2.0,1.0
PIF1,Pif1,80119,MGI:2143057,208084.0,,0.0
PIFO,Pifo,128344,MGI:1923670,100503311.0,,1.0
PIGA,Piga,5277,MGI:99461,18700.0,2.0,2.0
PIGB,Pigb,9488,MGI:1891825,55981.0,1.0,
PIGBOS1,Pigbos1,101928527,MGI:1913614,66364.0,,
PIGC,Pigc,5279,MGI:1914542,67292.0,0.0,1.0
PIGF,Pigf,5281,MGI:99462,18701.0,1.0,1.0
PIGG,Pigg,54872,MGI:3576484,433931.0,2.0,
PIGH,Pigh,5283,MGI:99463,110417.0,1.0,1.0
PIGK,Pigk,10026,MGI:1913863,329777.0,1.0,0.0
PIGL,Pigl,9487,MGI:2681271,327942.0,2.0,1.0
PIGM,Pigm,93183,MGI:1914806,67556.0,1.0,1.0
PIGN,Pign,23556,MGI:1351629,27392.0,2.0,2.0
PIGO,Pigo,84720,MGI:1861452,56703.0,2.0,1.0
PIGP,Pigp,51227,MGI:1860433,56176.0,1.0,
PIGQ,Pigq,9091,MGI:1333114,14755.0,2.0,2.0
PIGR,Pigr,5284,MGI:103080,18703.0,,1.0
PIGS,Pigs,94005,MGI:2687325,276846.0,1.0,
PIGT,Pigt,51604,MGI:1926178,78928.0,2.0,0.0
PIGU,Pigu,128869,MGI:3039607,228812.0,1.0,1.0
PIGV,Pigv,55650,MGI:2442480,230801.0,1.0,2.0
PIGW,Pigw,284098,MGI:1917575,70325.0,1.0,
PIGX,Pigx,54965,MGI:1919334,72084.0,,
PIGY,Pigyl,84992,MGI:1913518,66268.0,2.0,
PIGZ,Pigz,80235,MGI:2443822,239827.0,,1.0
PIH1D1,Pih1d1,55011,MGI:1916095,68845.0,,
PIH1D2,Pih1d2,120379,MGI:1919864,72614.0,,
PIK3AP1,Pik3ap1,118788,MGI:1933177,83490.0,,1.0
PIK3C2A,Pik3c2a,5286,MGI:1203729,18704.0,2.0,2.0
PIK3C2B,Pik3c2b,5287,MGI:2685045,240752.0,,
PIK3C2G,Pik3c2g,5288,MGI:1203730,18705.0,,1.0
PIK3C3,Pik3c3,5289,MGI:2445019,225326.0,,2.0
PIK3CA,Pik3ca,5290,MGI:1206581,18706.0,2.0,2.0
PIK3CB,Pik3cb,5291,MGI:1922019,74769.0,,2.0
PIK3CD,Pik3cd,5293,MGI:1098211,18707.0,2.0,1.0
PIK3CG,Pik3cg,5294,MGI:1353576,30955.0,1.0,2.0
PIK3IP1,Pik3ip1,113791,MGI:1917016,216505.0,,
PIK3R1,Pik3r1,5295,MGI:97583,18708.0,2.0,2.0
PIK3R2,Pik3r2,5296,MGI:1098772,18709.0,1.0,1.0
PIK3R3,Pik3r3,8503,MGI:109277,18710.0,,
PIK3R4,Pik3r4,30849,MGI:1922919,75669.0,,1.0
PIK3R5,Pik3r5,23533,MGI:2443588,320207.0,1.0,1.0
PIK3R6,Pik3r6,146850,MGI:2144613,104709.0,,1.0
PIKFYVE,Pikfyve,200576,MGI:1335106,18711.0,1.0,2.0
PIM1,Pim1,5292,MGI:97584,18712.0,,1.0
PIM2,Pim2,11040,MGI:97587,18715.0,,1.0
PIM3,Pim3,415116,MGI:1355297,223775.0,,1.0
PIMREG,Pimreg,54478,MGI:1924434,109212.0,,
PIN4,Pin4,5303,MGI:1916963,69713.0,,
PINK1,Pink1,65018,MGI:1916193,68943.0,1.0,2.0
PINLYP,Pinlyp,390940,MGI:3615324,641361.0,,
PINX1,Pinx1,54984,MGI:1919650,72400.0,,2.0
PIP,Pip,5304,MGI:102696,18716.0,,1.0
PIP4K2A,Pip4k2a,5305,MGI:1298206,18718.0,,1.0
PIP4K2B,Pip4k2b,8396,MGI:1934234,108083.0,,2.0
PIP4K2C,Pip4k2c,79837,MGI:2152214,117150.0,,2.0
PIP4P1,Pip4p1,90809,MGI:2448501,219024.0,,1.0
PIP4P2,Pip4p2,55529,MGI:1919769,72519.0,,
PIP5K1A,Pip5k1a,8394,MGI:107929,18720.0,,1.0
PIP5K1B,Pip5k1b,8395,MGI:107930,18719.0,,1.0
PIP5K1C,Pip5k1c,23396,MGI:1298224,18717.0,1.0,2.0
PIP5KL1,Pip5kl1,138429,MGI:2448520,227733.0,,
PIPOX,Pipox,51268,MGI:1197006,19193.0,,1.0
PIR,Pir,8544,MGI:1916906,69656.0,,1.0
PIRT,Pirt,644139,MGI:2443635,193003.0,,1.0
PISD,Pisd,23761,MGI:2445114,320951.0,1.0,1.0
PITHD1,Pithd1,57095,MGI:1913443,66193.0,,1.0
PITPNA,Pitpna,5306,MGI:99887,18738.0,,2.0
PITPNB,Pitpnb,23760,MGI:1927542,56305.0,,0.0
PITPNC1,Pitpnc1,26207,MGI:1919045,71795.0,,
PITPNM1,Pitpnm1,9600,MGI:1197524,18739.0,,1.0
PITPNM2,Pitpnm2,57605,MGI:1336192,19679.0,,
PITPNM3,Pitpnm3,83394,MGI:2685726,327958.0,1.0,1.0
PITRM1,Pitrm1,10531,MGI:1916867,69617.0,1.0,1.0
PITX1,Pitx1,5307,MGI:107374,18740.0,1.0,2.0
PITX2,Pitx2,5308,MGI:109340,18741.0,1.0,2.0
PITX3,Pitx3,5309,MGI:1100498,18742.0,1.0,2.0
PIWIL1,Piwil1,9271,MGI:1928897,57749.0,,1.0
PIWIL2,Piwil2,55124,MGI:1930036,57746.0,,1.0
PIWIL4,Piwil4,143689,MGI:3041167,330890.0,,1.0
PJA1,Pja1,64219,MGI:1101765,18744.0,,1.0
PJA2,Pja2,9867,MGI:2159342,224938.0,,1.0
PJVK,Pjvk,494513,MGI:2685847,381375.0,0.0,1.0
PKD1,Pkd1,5310,MGI:97603,18763.0,1.0,2.0
PKD1L1,Pkd1l1,168507,MGI:2156538,171395.0,1.0,1.0
PKD1L2,Pkd1l2,114780,MGI:2664668,76645.0,,1.0
PKD1L3,Pkd1l3,342372,MGI:2664670,244646.0,,0.0
PKD2,Pkd2,5311,MGI:1099818,18764.0,1.0,2.0
PKD2L1,Pkd2l1,9033,MGI:1352448,329064.0,,0.0
PKD2L2,Pkd2l2,27039,MGI:1858231,53871.0,,1.0
PKDCC,Pkdcc,91461,MGI:2147077,106522.0,1.0,2.0
PKDREJ,Pkdrej,10343,MGI:1338786,18766.0,,0.0
PKHD1,Pkhd1,5314,MGI:2155808,241035.0,2.0,2.0
PKHD1L1,Pkhd1l1,93035,MGI:2183153,192190.0,,1.0
PKIA,Pkia,5569,MGI:104747,18767.0,,1.0
PKIB,Pkib,5570,MGI:101937,18768.0,,
PKIG,Pkig,11142,MGI:1343086,18769.0,,1.0
PKLR,Pklr,5313,MGI:97604,18770.0,1.0,1.0
PKM,Pkm,5315,MGI:97591,18746.0,,1.0
PKMYT1,Pkmyt1,9088,MGI:2137630,268930.0,,1.0
PKN1,Pkn1,5585,MGI:108022,320795.0,,2.0
PKN2,Pkn2,5586,MGI:109211,109333.0,,2.0
PKN3,Pkn3,29941,MGI:2388285,263803.0,,2.0
PKNOX1,Pknox1,5316,MGI:1201409,18771.0,,2.0
PKNOX2,Pknox2,63876,MGI:2445415,208076.0,,1.0
PKP1,Pkp1,5317,MGI:1328359,18772.0,1.0,1.0
PKP2,Pkp2,5318,MGI:1914701,67451.0,1.0,1.0
PKP3,Pkp3,11187,MGI:1891830,56460.0,,1.0
PKP4,Pkp4,8502,MGI:109281,227937.0,,1.0
PLA1A,Pla1a,51365,MGI:1934677,85031.0,,
PLA2G10,Pla2g10,8399,MGI:1347522,26565.0,,2.0
PLA2G12A,Pla2g12a,81579,MGI:1913600,66350.0,,0.0
PLA2G12B,Pla2g12b,84647,MGI:1917086,69836.0,,1.0
PLA2G15,Pla2g15,23659,MGI:2178076,192654.0,,2.0
PLA2G1B,Pla2g1b,5319,MGI:101842,18778.0,,1.0
PLA2G2A,Pla2g2a,5320,MGI:104642,18780.0,1.0,1.0
PLA2G2C,Pla2g2c,391013,MGI:106638,18781.0,,0.0
PLA2G2D,Pla2g2d,26279,MGI:1341796,18782.0,,1.0
PLA2G2E,Pla2g2e,30814,MGI:1349660,26970.0,,1.0
PLA2G2F,Pla2g2f,64600,MGI:1349661,26971.0,,1.0
PLA2G3,Pla2g3,50487,MGI:2444945,237625.0,,2.0
PLA2G4A,Pla2g4a,5321,MGI:1195256,18783.0,1.0,2.0
PLA2G4C,Pla2g4c,8605,MGI:1196403,232889.0,,
PLA2G4D,Pla2g4d,283748,MGI:1925640,78390.0,,
PLA2G4E,Pla2g4e,123745,MGI:1919144,329502.0,,1.0
PLA2G4F,Pla2g4f,255189,MGI:2685493,271844.0,,0.0
PLA2G5,Pla2g5,5322,MGI:101899,18784.0,,1.0
PLA2G6,Pla2g6,8398,MGI:1859152,53357.0,1.0,2.0
PLA2G7,Pla2g7,7941,MGI:1351327,27226.0,1.0,1.0
PLA2R1,Pla2r1,22925,MGI:102468,18779.0,,1.0
PLAA,Plaa,9373,MGI:104810,18786.0,1.0,2.0
PLAAT1,Plaat1,57110,MGI:1351473,27281.0,,
PLAAT3,Plaat3,11145,MGI:2179715,225845.0,,2.0
PLAAT5,Plaat5,117245,MGI:1913977,66727.0,,1.0
PLAC1,Plac1,10761,MGI:1926287,56096.0,,1.0
PLAC8,Plac8,51316,MGI:2445289,231507.0,,2.0
PLAC8L1,Plac8l1,153770,MGI:1916651,69401.0,,
PLAC9,Plac9,219348,MGI:2663998,211623.0,,
PLAG1,Plag1,5324,MGI:1891916,56711.0,2.0,2.0
PLAGL1,Plagl1,5325,MGI:1100874,22634.0,2.0,2.0
PLAGL2,Plagl2,5326,MGI:1933165,54711.0,,1.0
PLAT,Plat,5327,MGI:97610,18791.0,,2.0
PLAU,Plau,5328,MGI:97611,18792.0,1.0,2.0
PLAUR,Plaur,5329,MGI:97612,18793.0,,2.0
PLB1,Plb1,151056,MGI:1922406,665270.0,,1.0
PLBD1,Plbd1,79887,MGI:1914107,66857.0,,
PLBD2,Plbd2,196463,MGI:1919022,71772.0,,0.0
PLCB1,Plcb1,23236,MGI:97613,18795.0,1.0,2.0
PLCB2,Plcb2,5330,MGI:107465,18796.0,,2.0
PLCB3,Plcb3,5331,MGI:104778,18797.0,1.0,1.0
PLCB4,Plcb4,5332,MGI:107464,18798.0,1.0,2.0
PLCD1,Plcd1,5333,MGI:97614,18799.0,1.0,2.0
PLCD3,Plcd3,113026,MGI:107451,72469.0,,
PLCD4,Plcd4,84812,MGI:107469,18802.0,,1.0
PLCE1,Plce1,51196,MGI:1921305,74055.0,1.0,2.0
PLCG1,Plcg1,5335,MGI:97615,18803.0,,2.0
PLCG2,Plcg2,5336,MGI:97616,234779.0,1.0,2.0
PLCH1,Plch1,23007,MGI:2683547,269437.0,1.0,
PLCH2,Plch2,9651,MGI:2443078,269615.0,,
PLCL1,Plcl1,5334,MGI:3036262,227120.0,,1.0
PLCL2,Plcl2,23228,MGI:1352756,224860.0,,1.0
PLCXD1,Plcxd1,55344,MGI:2685422,403178.0,,
PLCXD2,Plcxd2,257068,MGI:3647874,433022.0,,
PLCXD3,Plcxd3,345557,MGI:2442605,239318.0,,
PLCZ1,Plcz1,89869,MGI:2150308,114875.0,0.0,1.0
PLD1,Pld1,5337,MGI:109585,18805.0,1.0,1.0
PLD2,Pld2,5338,MGI:892877,18806.0,,1.0
PLD3,Pld3,23646,MGI:1333782,18807.0,1.0,1.0
PLD4,Pld4,122618,MGI:2144765,104759.0,,2.0
PLD5,Pld5,200150,MGI:2442056,319455.0,,1.0
PLD6,Pld6,201164,MGI:2687283,194908.0,,1.0
PLEC,Plec,5339,MGI:1277961,18810.0,2.0,2.0
PLEK,Plek,5341,MGI:1860485,56193.0,,1.0
PLEK2,Plek2,26499,MGI:1351466,27260.0,,1.0
PLEKHA1,Plekha1,59338,MGI:2442213,101476.0,,2.0
PLEKHA2,Plekha2,59339,MGI:1928144,83436.0,,1.0
PLEKHA3,Plekha3,65977,MGI:1932515,83435.0,,0.0
PLEKHA4,Plekha4,57664,MGI:1916467,69217.0,,
PLEKHA5,Plekha5,54477,MGI:1923802,109135.0,,2.0
PLEKHA6,Plekha6,22874,MGI:2388662,240753.0,,
PLEKHA7,Plekha7,144100,MGI:2445094,233765.0,,1.0
PLEKHB1,Plekhb1,58473,MGI:1351469,27276.0,,
PLEKHB2,Plekhb2,55041,MGI:2385825,226971.0,,
PLEKHD1,Plekhd1,400224,MGI:3036228,217682.0,,
PLEKHF1,Plekhf1,79156,MGI:1919537,72287.0,,1.0
PLEKHF2,Plekhf2,79666,MGI:1919051,71801.0,,
PLEKHG1,Plekhg1,57480,MGI:2676551,213783.0,,0.0
PLEKHG2,Plekhg2,64857,MGI:2141874,101497.0,1.0,0.0
PLEKHG3,Plekhg3,26030,MGI:2388284,263406.0,,0.0
PLEKHG4,Plekhg4,25894,MGI:2142544,102075.0,1.0,
PLEKHG5,Plekhg5,57449,MGI:2652860,269608.0,1.0,1.0
PLEKHG6,Plekhg6,55200,MGI:2682298,213522.0,,
PLEKHH1,Plekhh1,57475,MGI:2144989,211945.0,,0.0
PLEKHH2,Plekhh2,130271,MGI:2146813,213556.0,,
PLEKHH3,Plekhh3,79990,MGI:2384950,217198.0,,
PLEKHJ1,Plekhj1,55111,MGI:1925920,78670.0,,
PLEKHM1,Plekhm1,9842,MGI:2443207,353047.0,1.0,2.0
PLEKHM2,Plekhm2,23207,MGI:1916832,69582.0,,1.0
PLEKHM3,Plekhm3,389072,MGI:2443627,241075.0,,
PLEKHN1,Plekhn1,84069,MGI:2387630,231002.0,,1.0
PLEKHO1,Plekho1,51177,MGI:1914470,67220.0,,1.0
PLEKHO2,Plekho2,80301,MGI:2143132,102595.0,,1.0
PLEKHS1,Plekhs1,79949,MGI:2443041,226245.0,,
PLET1,Plet1,349633,MGI:1923759,76509.0,,1.0
PLG,Plg,5340,MGI:97620,18815.0,1.0,2.0
PLGRKT,Plgrkt,55848,MGI:1915009,67759.0,,1.0
PLIN1,Plin1,5346,MGI:1890505,103968.0,1.0,2.0
PLIN2,Plin2,123,MGI:87920,11520.0,,2.0
PLIN3,Plin3,10226,MGI:1914155,66905.0,,1.0
PLIN4,Plin4,729359,MGI:1929709,57435.0,,1.0
PLIN5,Plin5,440503,MGI:1914218,66968.0,,2.0
PLK1,Plk1,5347,MGI:97621,18817.0,,1.0
PLK2,Plk2,10769,MGI:1099790,20620.0,,1.0
PLK3,Plk3,1263,MGI:109604,12795.0,,1.0
PLK4,Plk4,10733,MGI:101783,20873.0,1.0,2.0
PLK5,Plk5,126520,MGI:3026984,216166.0,,
PLLP,Pllp,51090,MGI:1915051,67801.0,,1.0
PLN,Pln,5350,MGI:97622,18821.0,1.0,1.0
PLOD1,Plod1,5351,MGI:99907,18822.0,2.0,1.0
PLOD2,Plod2,5352,MGI:1347007,26432.0,1.0,1.0
PLOD3,Plod3,8985,MGI:1347008,26433.0,1.0,2.0
PLP1,Plp1,5354,MGI:97623,18823.0,1.0,2.0
PLPBP,Plpbp,11212,MGI:1891207,114863.0,1.0,
PLPP1,Plpp1,8611,MGI:108412,19012.0,,0.0
PLPP2,Plpp2,8612,MGI:1354945,50784.0,,
PLPP3,Plpp3,8613,MGI:1915166,67916.0,,1.0
PLPP4,Plpp4,196051,MGI:2685936,381925.0,,
PLPP5,Plpp5,84513,MGI:1919160,71910.0,,
PLPP6,Plpp6,403313,MGI:1921661,74411.0,,1.0
PLPP7,Plpp7,84814,MGI:2445183,227721.0,,1.0
PLPPR1,Plppr1,54886,MGI:2445015,272031.0,,
PLPPR2,Plppr2,64748,MGI:2384575,235044.0,,
PLPPR3,Plppr3,79948,MGI:2388640,216152.0,,
PLPPR4,Plppr4,9890,MGI:106530,229791.0,,1.0
PLPPR5,Plppr5,163404,MGI:1923019,75769.0,,1.0
PLRG1,Plrg1,5356,MGI:1858197,53317.0,,1.0
PLS1,Pls1,5357,MGI:104809,102502.0,0.0,1.0
PLS3,Pls3,5358,MGI:104807,102866.0,,1.0
PLSCR3,Plscr3,57048,MGI:1917560,70310.0,,1.0
PLSCR4,Plscr4,57088,MGI:2143267,235527.0,,
PLSCR5,Plscr5,389158,MGI:3779462,100504689.0,,1.0
PLTP,Pltp,5360,MGI:103151,18830.0,,1.0
PLUT,Plut,100861550,MGI:1917397,70147.0,,
PLVAP,Plvap,83483,MGI:1890497,84094.0,1.0,2.0
PLXDC1,Plxdc1,57125,MGI:1919574,72324.0,,
PLXDC2,Plxdc2,84898,MGI:1914698,67448.0,,
PLXNA1,Plxna1,5361,MGI:107685,18844.0,1.0,1.0
PLXNA2,Plxna2,5362,MGI:107684,18845.0,,1.0
PLXNA3,Plxna3,55558,MGI:107683,18846.0,,1.0
PLXNA4,Plxna4,91584,MGI:2179061,243743.0,,2.0
PLXNB1,Plxnb1,5364,MGI:2154238,235611.0,,1.0
PLXNB2,Plxnb2,23654,MGI:2154239,140570.0,,2.0
PLXNB3,Plxnb3,5365,MGI:2154240,140571.0,,0.0
PLXNC1,Plxnc1,10154,MGI:1890127,54712.0,,2.0
PLXND1,Plxnd1,23129,MGI:2154244,67784.0,2.0,2.0
PM20D1,Pm20d1,148811,MGI:2442939,212933.0,,1.0
PM20D2,Pm20d2,135293,MGI:2685270,242377.0,,
PMAIP1,Pmaip1,5366,MGI:1930146,58801.0,,1.0
PMEL,Pmel,6490,MGI:98301,20431.0,,1.0
PMEPA1,Pmepa1,56937,MGI:1929600,65112.0,,0.0
PMFBP1,Pmfbp1,83449,MGI:1930136,56523.0,0.0,1.0
PMIS2,Pmis2,111216276,MGI:1922177,74927.0,,1.0
PML,Pml,5371,MGI:104662,18854.0,1.0,2.0
PMM1,Pmm1,5372,MGI:1353418,29858.0,,
PMM2,Pmm2,5373,MGI:1859214,54128.0,2.0,2.0
PMP2,Pmp2,5375,MGI:102667,18857.0,1.0,1.0
PMP22,Pmp22,5376,MGI:97631,18858.0,1.0,2.0
PMPCA,Pmpca,23203,MGI:1918568,66865.0,1.0,1.0
PMPCB,Pmpcb,9512,MGI:1920328,73078.0,1.0,1.0
PMS1,Pms1,5378,MGI:1202302,227099.0,1.0,1.0
PMVK,Pmvk,10654,MGI:1915853,68603.0,0.0,
PNCK,Pnck,139728,MGI:1347357,93843.0,,1.0
PNISR,Pnisr,25957,MGI:1913875,66625.0,,
PNKD,Pnkd,25953,MGI:1930773,56695.0,1.0,0.0
PNKP,Pnkp,11284,MGI:1891698,59047.0,1.0,1.0
PNLDC1,Pnldc1,154197,MGI:2685159,240023.0,1.0,1.0
PNLIP,Pnlip,5406,MGI:97722,69060.0,1.0,1.0
PNLIPRP1,Pnliprp1,5407,MGI:97723,18946.0,,1.0
PNLIPRP2,Pnliprp2,5408,MGI:1336202,18947.0,,1.0
PNMA1,Pnma1,9240,MGI:2180564,70481.0,,
PNMA2,Pnma2,10687,MGI:2444129,239157.0,,
PNMA3,Pnma3,29944,MGI:2180565,245468.0,,0.0
PNMA5,Pnma5,114824,MGI:2180566,385377.0,,
PNMA8A,Pnma8a,55228,MGI:1918941,71691.0,,
PNMA8B,Pnma8b,57469,MGI:3645856,434128.0,,
PNMA8C,Pnma8c,110806277,MGI:5625257,105247240.0,,
PNMT,Pnmt,5409,MGI:97724,18948.0,,1.0
PNN,Pnn,5411,MGI:1100514,18949.0,,2.0
PNO1,Pno1,56902,MGI:1913499,66249.0,,1.0
PNOC,Pnoc,5368,MGI:105308,18155.0,,0.0
PNPLA1,Pnpla1,285848,MGI:3617850,433091.0,1.0,2.0
PNPLA2,Pnpla2,57104,MGI:1914103,66853.0,2.0,2.0
PNPLA3,Pnpla3,80339,MGI:2151796,116939.0,,1.0
PNPLA5,Pnpla5,150379,MGI:1923022,75772.0,,1.0
PNPLA6,Pnpla6,10908,MGI:1354723,50767.0,2.0,2.0
PNPLA7,Pnpla7,375775,MGI:2385325,241274.0,,
PNPLA8,Pnpla8,50640,MGI:1914702,67452.0,1.0,1.0
PNPO,Pnpo,55163,MGI:2144151,103711.0,1.0,
PNPT1,Pnpt1,87178,MGI:1918951,71701.0,1.0,1.0
PNRC1,Pnrc1,10957,MGI:1917838,108767.0,,
PNRC2,Pnrc2,55629,MGI:106512,52830.0,,1.0
POC1A,Poc1a,25886,MGI:1917485,70235.0,1.0,2.0
POC1B,Poc1b,282809,MGI:1918511,382406.0,1.0,0.0
POC5,Poc5,134359,MGI:1914713,67463.0,,1.0
PODN,Podn,127435,MGI:2674939,242608.0,,1.0
PODNL1,Podnl1,79883,MGI:2685352,244550.0,,
PODXL,Podxl,5420,MGI:1351317,27205.0,1.0,2.0
PODXL2,Podxl2,50512,MGI:2442488,319655.0,,1.0
POF1B,Pof1b,79983,MGI:1916943,69693.0,1.0,1.0
POFUT1,Pofut1,23509,MGI:2153207,140484.0,1.0,2.0
POFUT2,Pofut2,23275,MGI:1916863,80294.0,,1.0
POGK,Pogk,57645,MGI:1918842,71592.0,,
POGLUT1,Poglut1,56983,MGI:2444232,224143.0,1.0,2.0
POGLUT2,Poglut2,79070,MGI:1919300,72050.0,,
POGLUT3,Poglut3,143888,MGI:1923765,68304.0,,
POGZ,Pogz,23126,MGI:2442117,229584.0,2.0,1.0
POLA1,Pola1,5422,MGI:99660,18968.0,2.0,
POLA2,Pola2,23649,MGI:99690,18969.0,,0.0
POLB,Polb,5423,MGI:97740,18970.0,,2.0
POLD1,Pold1,5424,MGI:97741,18971.0,2.0,2.0
POLD2,Pold2,5425,MGI:1097163,18972.0,,1.0
POLD3,Pold3,10714,MGI:1915217,67967.0,,1.0
POLD4,Pold4,57804,MGI:1916995,69745.0,,1.0
POLDIP2,Poldip2,26073,MGI:1915061,67811.0,,1.0
POLDIP3,Poldip3,84271,MGI:1921076,73826.0,,
POLE,Pole,5426,MGI:1196391,18973.0,2.0,2.0
POLE2,Pole2,5427,MGI:1197514,18974.0,,2.0
POLE3,Pole3,54107,MGI:1933378,59001.0,,2.0
POLE4,Pole4,56655,MGI:1914229,66979.0,,2.0
POLG,Polg,5428,MGI:1196389,18975.0,2.0,2.0
POLG2,Polg2,11232,MGI:1354947,50776.0,2.0,1.0
POLH,Polh,5429,MGI:1891457,80905.0,1.0,1.0
POLI,Poli,11201,MGI:1347081,26447.0,,1.0
POLK,Polk,51426,MGI:1349767,27015.0,,1.0
POLL,Poll,27343,MGI:1889000,56626.0,,1.0
POLM,Polm,27434,MGI:1860191,54125.0,,1.0
POLN,Poln,353497,MGI:2675617,272158.0,,1.0
POLQ,Polq,10721,MGI:2155399,77782.0,,1.0
POLR1A,Polr1a,25885,MGI:1096397,20019.0,1.0,1.0
POLR1B,Polr1b,84172,MGI:108014,20017.0,2.0,2.0
POLR1C,Polr1c,9533,MGI:103288,20016.0,2.0,1.0
POLR1D,Polr1d,51082,MGI:108403,20018.0,1.0,1.0
POLR1E,Polr1e,64425,MGI:1929022,64424.0,,1.0
POLR1F,Polr1f,221830,MGI:106292,28071.0,,
POLR1G,Polr1g,10849,MGI:1917583,70333.0,,
POLR1H,Polr1h,30834,MGI:1913386,66136.0,,
POLR1HASP,Polr1has,80862,MGI:1923666,76416.0,,
POLR2A,Polr2a,5430,MGI:98086,20020.0,1.0,2.0
POLR2B,Polr2b,5431,MGI:2388280,231329.0,,1.0
POLR2C,Polr2c,5432,MGI:109299,20021.0,,
POLR2D,Polr2d,5433,MGI:1916491,69241.0,,
POLR2E,Polr2e,5434,MGI:1913670,66420.0,,
POLR2F,Polr2f,5435,MGI:1349393,69833.0,,
POLR2G,Polr2g,5436,MGI:1914960,67710.0,,0.0
POLR2H,Polr2h,5437,MGI:2384309,245841.0,,1.0
POLR2I,Polr2i,5438,MGI:1917170,69920.0,,
POLR2K,Polr2k,5440,MGI:102725,17749.0,,
POLR2L,Polr2l,5441,MGI:1913741,66491.0,,1.0
POLR3A,Polr3a,11128,MGI:2681836,218832.0,2.0,1.0
POLR3B,Polr3b,55703,MGI:1917678,70428.0,1.0,0.0
POLR3C,Polr3c,10623,MGI:1921664,74414.0,,
POLR3D,Polr3d,661,MGI:1914315,67065.0,,1.0
POLR3E,Polr3e,55718,MGI:1349452,26939.0,,
POLR3F,Polr3f,10621,MGI:1924086,70408.0,1.0,0.0
POLR3G,Polr3g,10622,MGI:1914736,67486.0,,1.0
POLR3GL,Polr3gl,84265,MGI:1917120,69870.0,1.0,1.0
POLR3H,Polr3h,171568,MGI:1926179,78929.0,1.0,1.0
POLR3K,Polr3k,51728,MGI:1914255,67005.0,1.0,
POLRMT,Polrmt,5442,MGI:1915843,216151.0,1.0,1.0
POM121L12,Pom121l12,285877,MGI:1920677,432536.0,,
POM121L2,Pom121l2,94026,MGI:2684870,195236.0,,
POMC,Pomc,5443,MGI:97742,18976.0,1.0,2.0
POMGNT1,Pomgnt1,55624,MGI:1915523,68273.0,1.0,2.0
POMGNT2,Pomgnt2,84892,MGI:2143424,215494.0,1.0,1.0
POMK,Pomk,84197,MGI:1921903,74653.0,1.0,1.0
POMP,Pomp,51371,MGI:1913787,66537.0,1.0,
POMT1,Pomt1,10585,MGI:2138994,99011.0,1.0,2.0
POMT2,Pomt2,29954,MGI:2444430,217734.0,1.0,1.0
PON1,Pon1,5444,MGI:103295,18979.0,1.0,1.0
PON2,Pon2,5445,MGI:106687,330260.0,1.0,1.0
PON3,Pon3,5446,MGI:106686,269823.0,1.0,2.0
POP1,Pop1,10940,MGI:1914974,67724.0,1.0,0.0
POP4,Pop4,10775,MGI:1913411,66161.0,,1.0
POP5,Pop5,51367,MGI:2151221,117109.0,,0.0
POP7,Pop7,10248,MGI:1921347,74097.0,,0.0
POPDC2,Popdc2,64091,MGI:1930150,64082.0,,1.0
POPDC3,Popdc3,64208,MGI:1930153,78977.0,1.0,
POR,Por,5447,MGI:97744,18984.0,2.0,2.0
PORCN,Porcn,64840,MGI:1890212,53627.0,2.0,2.0
POSTN,Postn,10631,MGI:1926321,50706.0,,2.0
POU1F1,Pou1f1,5449,MGI:97588,18736.0,2.0,2.0
POU2AF1,Pou2af1,5450,MGI:105086,18985.0,1.0,1.0
