entrez_id_human,entrez_id_mouse,pleiotropy_HPO,pleiotropy_MPO,oe_lof_upper,pLI,mis_z
5166,27273.0,,2.0,1.241,9.142e-12,0.35146
9124,54132.0,,1.0,0.873,0.0014717,0.76305
64236,213019.0,,1.0,0.836,0.00022117,0.086595
27295,53318.0,,1.0,1.217,3.032e-07,-0.022269
8572,30794.0,0.0,,0.242,0.98283,0.71455
10611,56376.0,,1.0,0.552,0.0016769,0.67859
9260,67399.0,,2.0,0.425,0.70838,0.73094
54704,381511.0,1.0,2.0,0.49,0.45106,1.6189
57546,382051.0,,0.0,0.966,8.1837e-05,1.2959
10630,14726.0,2.0,2.0,1.152,0.00032048,-0.51965
55066,319518.0,,1.0,0.676,9.3527e-09,-0.4945
81572,68559.0,,,1.547,0.00025916,0.42681
23244,71521.0,,2.0,0.196,1.0,5.0494
23047,100710.0,,2.0,0.18,1.0,4.3935
23590,56075.0,1.0,1.0,0.928,3.2449e-08,1.3191
57107,71365.0,1.0,2.0,1.133,4.3743e-08,0.47425
3651,18609.0,2.0,2.0,1.053,0.017775,-0.26592
8566,216134.0,1.0,0.0,0.438,0.74906,1.8705
57026,57028.0,,1.0,1.32,0.25559,0.90396
5173,18610.0,1.0,2.0,1.656,0.00017033,-0.52656
51248,72621.0,,,0.928,0.1986,1.7507
23037,68070.0,,1.0,0.277,0.99694,1.6926
57595,245469.0,,,0.4,0.84853,2.704
79955,100503041.0,1.0,1.0,1.134,7.6433e-10,-0.3716
118987,107368.0,1.0,2.0,0.203,0.99984,1.573
255762,67983.0,,,1.244,0.0028043,0.82739
10158,67182.0,,,1.602,0.00091769,0.42184
105379197,69239.0,,,,,
23024,55983.0,,1.0,0.303,0.98471,-0.0050632
29951,239618.0,,,0.61,9.1425e-07,-0.059583
8682,18611.0,,1.0,0.576,0.79212,2.2402
79834,244895.0,,2.0,0.442,0.00086831,-0.17705
375033,73182.0,,1.0,0.888,3.4806e-20,0.71177
157310,73523.0,,0.0,1.287,4.575e-05,-0.66598
5175,18613.0,,2.0,,,
55825,111175.0,,,1.288,4.0029e-08,0.047365
553115,67898.0,,,1.058,0.00015066,0.28389
23089,170676.0,,1.0,0.427,0.87274,2.0846
359809,353342.0,,,,,
5178,18616.0,,1.0,0.506,2.6257e-05,-0.95415
57162,67245.0,,2.0,0.509,0.39038,2.1184
57161,93834.0,,1.0,0.408,0.82955,1.5997
246330,240518.0,,1.0,0.658,0.0094922,2.4263
53918,105083.0,,1.0,0.91,0.010494,0.64077
27043,75273.0,,,0.158,0.99998,1.1164
10400,18618.0,,1.0,0.666,0.23456,-0.1118
5179,18619.0,,2.0,1.248,0.0002077,-0.72452
5182,,,,,,
5184,18624.0,2.0,2.0,1.258,1.4633e-14,-0.18045
5187,18626.0,,2.0,0.466,0.00029308,0.19785
8864,18627.0,1.0,2.0,0.347,0.7148,0.42662
8863,18628.0,1.0,1.0,0.841,1.3661e-17,-0.10855
105371045,102643076.0,1.0,1.0,,,
84808,74183.0,,,,,
64065,64058.0,1.0,2.0,0.927,0.079462,0.46335
23481,64934.0,,1.0,0.376,0.71904,1.3116
100131801,100503890.0,2.0,,1.823,0.00035883,0.24199
100303755,100048644.0,1.0,,1.827,0.032067,0.46947
5189,71382.0,2.0,2.0,0.664,1.0572e-14,1.1364
5192,668173.0,2.0,1.0,0.86,0.00054204,-0.2942
8800,18631.0,,1.0,1.486,8.4537e-07,0.1004
8799,18632.0,2.0,2.0,1.08,0.00013346,-0.30514
92960,69129.0,,,1.66,5.4033e-08,-0.34865
5193,103737.0,2.0,,1.847,9.4838e-16,0.45924
5194,72129.0,2.0,2.0,1.015,5.8959e-05,-0.29671
5195,56273.0,2.0,1.0,0.518,0.22566,1.2734
9409,18633.0,2.0,1.0,0.825,8.2934e-05,0.45239
5824,19298.0,2.0,,0.935,0.0003188,-0.77605
5828,19302.0,2.0,2.0,1.198,0.00025931,0.047268
55670,74043.0,2.0,1.0,0.366,0.93189,-0.36755
8504,56535.0,2.0,2.0,0.558,0.016335,1.185
5830,19305.0,2.0,2.0,0.59,5.5557e-05,0.68144
51555,58869.0,,1.0,0.49,0.0079927,2.8453
5190,224824.0,2.0,2.0,0.648,6.253e-06,1.442
5191,18634.0,1.0,2.0,1.416,8.1798e-13,0.4973
5198,237823.0,,2.0,0.773,9.8526e-18,0.96122
5201,67199.0,,2.0,0.485,0.84732,0.78148
5202,18637.0,,1.0,0.719,0.34971,0.49994
5203,109054.0,,,0.816,0.47588,1.2102
5204,56612.0,,2.0,1.329,0.00056773,0.095495
10471,14976.0,,1.0,0.343,0.93592,1.4066
5207,18639.0,,,0.892,4.878e-07,-0.048076
5208,18640.0,,1.0,0.775,2.3914e-07,2.4487
5209,170768.0,,2.0,0.447,0.24579,1.6615
5210,270198.0,,1.0,0.957,2.1422e-09,1.362
5211,18641.0,,1.0,1.035,2.702e-17,1.6801
5213,18642.0,1.0,2.0,0.972,3.7625e-18,2.3591
5214,56421.0,,,1.153,8.834200000000001e-25,-0.0070861
5216,18643.0,1.0,2.0,0.686,0.73258,1.9528
5217,18645.0,,1.0,0.901,0.4212,1.9682
345456,75477.0,,1.0,1.371,0.50096,0.47965
375189,382562.0,,1.0,1.406,0.0016894,0.018816
5224,56012.0,1.0,,1.766,1.3574e-07,-0.66746
192111,72542.0,,2.0,1.219,6.4116e-05,0.96415
80055,241062.0,1.0,2.0,0.6,3.1628e-08,1.2603
27315,233575.0,1.0,2.0,0.363,0.93451,0.93325
93210,320655.0,1.0,2.0,0.833,0.00194,0.68547
84302,67063.0,,,,,
58986,60455.0,,1.0,,,
84547,319207.0,,2.0,0.895,4.7252e-10,0.85675
79605,209966.0,,2.0,0.708,0.0021166,1.3527
5225,109820.0,,,1.319,6.752e-11,0.048416
5226,110208.0,,1.0,0.292,0.98788,1.3963
5228,18654.0,,2.0,0.797,0.1288,0.076839
80162,212974.0,,,,,
5229,225467.0,,2.0,0.605,0.040841,1.0084
5230,18655.0,1.0,,0.465,0.76537,0.33828
5232,18663.0,,1.0,1.608,9.6757e-06,-0.9215
25796,66171.0,,0.0,1.252,0.00075276,0.20686
8993,21946.0,,2.0,1.787,1.7919e-05,0.53037
114770,57757.0,,2.0,1.272,2.6765e-11,1.0656
114771,242100.0,,2.0,1.191,9.6075e-08,0.54406
57115,384997.0,,2.0,1.761,2.9387e-15,0.0036553
5236,72157.0,2.0,1.0,1.319,5.0551e-15,-0.22776
55276,66681.0,,,0.958,5.0352e-12,0.37616
283209,70974.0,,,0.498,0.02591,2.2408
5238,109785.0,2.0,2.0,0.653,1.4641e-05,1.5108
5239,226041.0,,,0.658,0.00059096,0.79756
283871,67078.0,,1.0,1.017,0.16263,1.3033
54858,66522.0,,,0.954,0.0084969,0.35358
145814,78444.0,,,1.95,8.7056e-09,-1.0945
5241,18667.0,1.0,2.0,0.47,0.051042,1.2777
10857,53328.0,,2.0,0.823,0.6711,0.079992
10424,70804.0,,2.0,0.592,0.6801,0.84152
9489,74451.0,,1.0,1.131,1.2572e-11,1.4991
221692,218194.0,1.0,2.0,0.917,0.63537,0.708
9749,215789.0,,,0.689,1.0378e-06,0.81267
116154,74189.0,,,0.257,0.99687,0.97164
65979,100169.0,,1.0,0.689,2.8359e-06,1.1016
80262,234678.0,,,,,
51808,56698.0,,,0.94,3.0443e-06,0.47528
5245,18673.0,1.0,1.0,,,
11331,12034.0,,1.0,0.655,0.0039339,1.9856
1911,13619.0,1.0,2.0,0.243,0.99938,1.9176
1912,54383.0,,2.0,0.387,0.54641,2.5065
80012,241915.0,,1.0,0.097,1.0,1.7208
144717,231717.0,,,,,
150368,338368.0,,,,,
5251,18675.0,1.0,2.0,0.143,0.99996,1.7091
5252,21652.0,,,0.203,0.99956,1.7976
55274,72057.0,,0.0,0.644,0.0002878,1.7856
57649,268448.0,,,0.135,1.0,2.4291
148479,230936.0,,1.0,0.249,0.98042,1.7599
9678,75725.0,,1.0,0.395,0.26533,2.5361
26147,74016.0,,1.0,0.222,0.99946,3.3478
5253,18676.0,,1.0,0.177,1.0,3.4944
51230,228829.0,,1.0,0.261,0.99875,2.3523
51105,239510.0,,2.0,0.187,1.0,1.8451
51317,192285.0,1.0,1.0,0.08,1.0,2.8609
112885,271305.0,,1.0,0.294,0.98689,0.64221
79142,78246.0,,,0.167,0.99774,0.96001
23349,230085.0,,1.0,,,
23469,213109.0,,,0.286,0.99256,0.75532
84844,68479.0,,0.0,0.455,0.86605,2.6541
84295,70998.0,1.0,2.0,0.166,0.99784,2.2833
51533,71838.0,,1.0,0.683,0.0010828,1.135
23133,320595.0,1.0,1.0,0.263,0.99785,3.9759
26227,236539.0,2.0,2.0,0.778,0.00013308,0.20738
644844,53906.0,,,1.759,0.14245,0.7357
55023,83946.0,1.0,2.0,0.113,1.0,5.1395
5255,18679.0,1.0,1.0,0.547,2.0904e-07,1.8803
5256,110094.0,1.0,,0.373,0.3839,1.8249
5257,102093.0,1.0,1.0,0.837,1.5809999999999998e-21,0.29917
5260,18682.0,,1.0,1.25,3.572e-15,0.59348
5261,68961.0,1.0,1.0,0.657,0.0038581,0.44896
22822,21664.0,,,0.448,0.79833,0.61791
7262,22113.0,,1.0,1.731,0.15046,0.12535
23612,27280.0,,0.0,1.339,0.25036,0.15045
23187,102693.0,,1.0,0.372,0.10667,1.4742
90102,208177.0,,1.0,0.591,1.6748e-08,0.37625
653583,232970.0,,,1.236,3.6204e-21,-0.39932
23239,98432.0,,1.0,0.257,0.99927,1.7489
23035,244650.0,,1.0,0.524,1.2128e-06,-0.63147
162466,237928.0,,1.0,0.765,0.51421,1.1733
493911,73373.0,,,1.615,0.00020018,0.71386
401,11859.0,1.0,1.0,0.796,0.49018,1.6001
8929,18935.0,2.0,2.0,0.34,0.93755,2.0833
29085,75454.0,,1.0,1.838,6.427e-05,-0.35158
57661,101471.0,,2.0,0.384,0.056521,-1.5642
10745,18685.0,,1.0,1.172,9.6863e-26,1.0198
57157,68770.0,,,0.545,0.00017719,2.2905
5264,16922.0,1.0,2.0,1.122,2.3792e-06,0.031016
254295,227696.0,,,1.474,4.0371e-13,0.23097
9796,105653.0,,,0.439,0.85981,3.2585
84457,70911.0,,,0.436,0.82096,1.6362
85007,72947.0,,1.0,1.383,4.7744e-14,-0.47593
51050,94227.0,,,0.79,0.020554,1.0016
221476,74116.0,,2.0,1.313,7.1384e-09,1.0534
55361,84095.0,,1.0,0.399,0.80413,2.8906
55300,67073.0,,,0.97,2.1895e-07,1.2427
5297,224020.0,2.0,2.0,0.461,3.1234e-12,3.5271
5298,107650.0,,1.0,0.345,0.86607,3.5512
196500,319352.0,,1.0,0.576,0.37791,0.95054
8554,56469.0,,1.0,0.094,0.99999,2.7204
9063,17344.0,,2.0,0.254,0.99718,2.0573
10401,229615.0,,0.0,0.301,0.98499,1.0036
51588,59004.0,,1.0,0.118,0.99986,2.6256
10464,52023.0,1.0,2.0,0.719,1.9044e-11,-0.45649
8301,233489.0,1.0,2.0,0.234,0.99896,1.4526
9463,18693.0,,1.0,0.671,0.0081806,2.0126
55022,98496.0,,,1.209,0.003148,0.26859
55367,57913.0,1.0,,,,
138162,69327.0,,2.0,,,
145788,546143.0,,1.0,,,
9780,234839.0,2.0,2.0,0.581,3.9379e-21,-3.4333
63895,667742.0,2.0,1.0,0.371,8.0992e-07,3.4445
80119,208084.0,,0.0,1.325,1.8307e-16,0.31173
128344,100503311.0,,1.0,1.587,8.9379e-08,0.45757
5277,18700.0,2.0,2.0,0.296,0.96072,2.1683
9488,55981.0,1.0,,1.063,3.8535e-11,0.59546
101928527,66364.0,,,,,
5279,67292.0,0.0,1.0,1.056,0.0055065,0.78784
5281,18701.0,1.0,1.0,1.264,0.00071995,-0.5549
54872,433931.0,2.0,,0.988,5.4258e-15,-0.16814
5283,110417.0,1.0,1.0,0.867,0.2307,0.94818
10026,329777.0,1.0,0.0,0.774,0.0001381,0.55333
9487,327942.0,2.0,1.0,1.506,6.178e-09,0.045145
93183,67556.0,1.0,1.0,1.254,5.3861e-05,-0.081058
23556,27392.0,2.0,2.0,1.025,2.2899999999999997e-21,0.41579
84720,56703.0,2.0,1.0,0.812,6.1434e-11,0.9565
51227,56176.0,1.0,,1.368,0.0018935,-0.55789
9091,14755.0,2.0,2.0,0.904,1.3575e-06,-0.094985
5284,18703.0,,1.0,0.371,0.81331,1.1438
94005,276846.0,1.0,,0.769,1.8127e-05,0.78013
51604,78928.0,2.0,0.0,0.948,7.2959e-10,0.27694
128869,228812.0,1.0,1.0,0.865,1.9003e-05,0.72101
55650,230801.0,1.0,2.0,1.238,1.5131e-08,0.39808
284098,70325.0,1.0,,1.075,1.172e-05,0.048336
54965,72084.0,,,1.162,2.3843e-05,1.1587
84992,66268.0,2.0,,1.881,0.09724,-0.32065
80235,239827.0,,1.0,1.063,1.2688e-05,-0.044117
55011,68845.0,,,0.928,0.0001069,0.64283
120379,72614.0,,,1.482,7.5463e-09,0.60033
118788,83490.0,,1.0,0.122,1.0,2.2563
5286,18704.0,2.0,2.0,0.359,0.010126,1.2974
5287,240752.0,,,0.279,0.99651,2.5455
5288,18705.0,,1.0,1.136,9.501299999999998e-40,-0.97262
5289,225326.0,,2.0,0.666,8.4165e-11,2.4396
5290,18706.0,2.0,2.0,0.117,1.0,5.5986
5291,74769.0,,2.0,0.252,0.99964,3.0921
5293,18707.0,2.0,1.0,0.196,0.99999,4.2747
5294,30955.0,1.0,2.0,0.595,1.4076e-06,1.9679
113791,216505.0,,,0.842,0.015067,0.87268
5295,18708.0,2.0,2.0,0.228,0.99978,2.7206
5296,18709.0,1.0,1.0,0.489,0.016273,2.3329
8503,18710.0,,,1.004,3.3583e-10,0.044445
30849,75669.0,,1.0,0.39,0.024537,2.4781
23533,320207.0,1.0,1.0,0.391,0.30013,2.86
146850,104709.0,,1.0,1.461,1.5214999999999999e-28,0.12531
200576,18711.0,1.0,2.0,0.389,1.1074e-06,2.0469
5292,18712.0,,1.0,0.42,0.84846,1.9603
11040,18715.0,,1.0,0.321,0.94801,1.336
415116,223775.0,,1.0,0.244,0.98192,0.92166
54478,109212.0,,,,,
5303,69713.0,,,0.727,0.71293,-0.12202
65018,68943.0,1.0,2.0,1.136,1.8749e-10,0.12893
390940,641361.0,,,0.863,0.65544,0.5685
54984,72400.0,,2.0,1.757,4.5977e-09,-2.5903
5304,18716.0,,1.0,1.686,0.00068286,-0.18888
5305,18718.0,,1.0,0.56,0.14155,1.3578
8396,108083.0,,2.0,0.16,0.99837,3.0507
79837,117150.0,,2.0,0.722,0.0018314,1.472
90809,219024.0,,1.0,,,
55529,72519.0,,,,,
8394,18720.0,,1.0,0.542,0.0020938,2.5756
8395,18719.0,,1.0,0.814,1.368e-07,2.4822
23396,18717.0,1.0,2.0,0.313,0.97704,2.2925
138429,227733.0,,,0.947,2.9295e-05,0.78687
51268,19193.0,,1.0,1.263,6.6433e-12,0.2369
8544,69656.0,,1.0,1.799,5.3402e-10,-0.39802
644139,193003.0,,1.0,1.085,0.5802,-0.046532
23761,320951.0,1.0,1.0,0.578,0.2217,0.67762
57095,66193.0,,1.0,0.965,0.0080936,1.2254
5306,18738.0,,2.0,0.328,0.96513,2.4428
23760,56305.0,,0.0,0.287,0.981,2.1545
26207,71795.0,,,0.249,0.99252,2.3637
9600,18739.0,,1.0,0.433,0.0013838,3.1905
57605,19679.0,,,0.18,1.0,4.13
83394,327958.0,1.0,1.0,0.206,0.99992,2.0146
10531,69617.0,1.0,1.0,0.938,5.9266e-21,-0.83672
5307,18740.0,1.0,2.0,0.418,0.88244,1.3081
5308,18741.0,1.0,2.0,0.26,0.97618,1.5502
5309,18742.0,1.0,2.0,0.479,0.81276,1.4984
9271,57749.0,,1.0,0.768,7.2798e-14,2.903
55124,57746.0,,1.0,0.605,2.7078e-08,-0.11933
143689,330890.0,,1.0,0.585,1.8323e-06,1.4888
64219,18744.0,,1.0,0.366,0.92754,1.0175
9867,224938.0,,1.0,0.502,0.02374,0.4257
494513,381375.0,0.0,1.0,,,
5310,18763.0,1.0,2.0,0.179,1.0,-4.3234
168507,171395.0,1.0,1.0,0.732,1.0852e-40,0.33467
114780,76645.0,,1.0,1.763,2.0902e-05,-3.2375
342372,244646.0,,0.0,,,
5311,18764.0,1.0,2.0,0.497,0.00017271,0.27238
9033,329064.0,,0.0,1.248,1.5748000000000001e-27,0.069572
27039,53871.0,,1.0,0.99,6.6526e-14,1.1828
91461,106522.0,1.0,2.0,0.99,2.1316e-05,-0.29313
10343,18766.0,,0.0,1.166,2.0073e-09,1.0286
5314,241035.0,2.0,2.0,0.681,1.1657e-47,-0.98178
93035,192190.0,,1.0,1.057,1.3739e-109,-0.7193
5569,18767.0,,1.0,1.761,0.1418,0.78805
5570,18768.0,,,1.705,0.046118,0.42685
11142,18769.0,,1.0,1.322,0.51408,0.83326
5313,18770.0,1.0,1.0,0.924,3.4869e-07,0.98056
5315,18746.0,,1.0,0.383,0.8549,2.0911
9088,268930.0,,1.0,0.521,0.21858,0.073958
5585,320795.0,,2.0,0.392,0.20442,1.3446
5586,109333.0,,2.0,0.15,1.0,2.9696
29941,263803.0,,2.0,0.95,6.108100000000001e-19,1.302
5316,18771.0,,2.0,0.262,0.99401,1.475
63876,208076.0,,1.0,0.272,0.99174,1.6325
5317,18772.0,1.0,1.0,0.563,0.00058339,-0.32032
5318,67451.0,1.0,1.0,1.059,3.1147e-18,-0.21313
11187,56460.0,,1.0,0.68,6.283e-05,-0.734
8502,227937.0,,1.0,0.641,5.269e-13,0.97272
51365,85031.0,,,1.237,4.3709e-11,0.28555
8399,26565.0,,2.0,1.928,0.069507,-0.02872
81579,66350.0,,0.0,1.441,0.00037886,-0.19908
84647,69836.0,,1.0,1.191,0.00095391,0.65449
23659,192654.0,,2.0,0.512,0.37838,0.75061
5319,18778.0,,1.0,1.965,1.0057e-10,-0.7093
5320,18780.0,1.0,1.0,1.292,0.097278,0.68388
391013,18781.0,,0.0,1.218,0.035718,-0.033935
26279,18782.0,,1.0,1.786,1.8079e-05,-0.40604
30814,26970.0,,1.0,1.736,2.4363e-05,0.28576
64600,26971.0,,1.0,1.817,2.7094e-06,-0.2841
50487,237625.0,,2.0,1.153,3.5604e-11,-0.07134
5321,18783.0,1.0,2.0,0.587,5.9817e-05,2.3548
8605,232889.0,,,1.006,1.6781e-13,0.17441
283748,78390.0,,,0.918,2.6287e-14,-0.40557
123745,329502.0,,1.0,0.769,6.3171e-13,1.1417
255189,271844.0,,0.0,1.167,1.1507e-27,-0.53212
5322,18784.0,,1.0,1.57,5.3834e-05,0.27298
8398,53357.0,1.0,2.0,0.862,2.4837e-10,1.2142
7941,27226.0,1.0,1.0,1.708,5.3314e-22,-1.0536
22925,18779.0,,1.0,0.868,3.2312e-30,0.35062
9373,18786.0,1.0,2.0,0.396,0.46873,1.0996
57110,27281.0,,,,,
11145,225845.0,,2.0,,,
117245,66727.0,,1.0,,,
10761,56096.0,,1.0,,,0.26051
51316,231507.0,,2.0,1.174,0.11953,1.0627
153770,69401.0,,,1.307,0.0083287,0.85683
219348,211623.0,,,1.692,0.002921,-0.178
5324,56711.0,2.0,2.0,0.188,0.99532,2.246
5325,22634.0,2.0,2.0,0.26,0.9764,1.2985
5326,54711.0,,1.0,0.243,0.98253,2.1051
5327,18791.0,,2.0,0.632,5.6593e-05,0.42052
5328,18792.0,1.0,2.0,0.853,2.3058e-06,0.66446
5329,18793.0,,2.0,0.84,0.0053378,0.40576
151056,665270.0,,1.0,1.226,1.7314999999999999e-72,-0.58849
79887,66857.0,,,1.264,1.1759e-16,0.77763
196463,71772.0,,0.0,1.033,1.7226e-11,1.1994
23236,18795.0,1.0,2.0,0.296,0.98337,3.8345
5330,18796.0,,2.0,0.853,3.0661e-20,1.5135
5331,18797.0,1.0,1.0,0.312,0.93999,3.2651
5332,18798.0,1.0,2.0,0.449,3.0437e-06,3.5718
5333,18799.0,1.0,2.0,1.103,1.7370000000000001e-19,0.24131
113026,72469.0,,,0.815,1.3373e-07,1.5895
84812,18802.0,,1.0,0.897,1.2913e-13,1.4214
51196,74055.0,1.0,2.0,0.461,5.6754e-11,1.381
5335,18803.0,,2.0,0.411,7.9288e-05,3.2375
5336,234779.0,1.0,2.0,0.281,0.99562,0.81508
23007,269437.0,1.0,,0.338,0.39649,1.4781
9651,269615.0,,,0.956,1.8065e-18,1.2336
5334,227120.0,,1.0,0.476,0.012059,1.8626
23228,224860.0,,1.0,0.088,0.99999,3.3335
55344,403178.0,,,1.627,4.3087e-10,-1.5257
257068,433022.0,,,1.453,4.6567e-08,0.33675
345557,239318.0,,,0.944,0.0089141,0.1346
89869,114875.0,0.0,1.0,1.025,1.5016e-12,-0.60777
5337,18805.0,1.0,1.0,0.876,4.7758e-21,0.18406
5338,18806.0,,1.0,1.065,4.1429000000000004e-27,0.11904
23646,18807.0,1.0,1.0,0.772,1.754e-05,0.99948
122618,104759.0,,2.0,1.303,7.7337e-13,-0.16665
200150,319455.0,,1.0,0.523,0.030678,1.5446
201164,194908.0,,1.0,1.758,0.0023012,1.0246
5339,18810.0,2.0,2.0,0.392,8.3469e-12,-2.567
5341,56193.0,,1.0,0.778,0.001067,0.2114
26499,27260.0,,1.0,1.203,5.2858e-09,0.82428
59338,101476.0,,2.0,0.728,0.0002347,0.65588
59339,83436.0,,1.0,0.388,0.83804,2.0788
65977,83435.0,,0.0,0.697,0.015972,1.4051
57664,69217.0,,,0.822,1.7952e-12,0.61027
54477,109135.0,,2.0,0.098,1.0,1.2405
22874,240753.0,,,0.422,0.013746,0.70756
144100,233765.0,,1.0,0.531,6.22e-09,0.21369
58473,27276.0,,,0.993,0.00022133,0.41161
55041,226971.0,,,1.463,6.6904e-11,1.0985
400224,217682.0,,,0.742,9.0931e-06,1.6471
79156,72287.0,,1.0,1.162,0.012523,0.18876
79666,71801.0,,,0.453,0.86733,1.8832
57480,213783.0,,0.0,0.412,0.012728,0.616
64857,101497.0,1.0,0.0,0.611,1.3557e-09,0.80061
26030,263406.0,,0.0,0.651,4.6804e-08,0.43518
25894,102075.0,1.0,,0.766,1.0982e-16,1.2966
57449,269608.0,1.0,1.0,0.565,3.3605e-06,1.4898
55200,213522.0,,,1.001,3.7173000000000005e-19,0.00060687
57475,211945.0,,0.0,0.537,4.6782e-09,1.9602
130271,213556.0,,,0.938,4.8228e-34,-1.7236
79990,217198.0,,,0.731,4.8445e-07,1.6896
55111,78670.0,,,0.989,0.065312,-0.24204
9842,353047.0,1.0,2.0,0.467,0.0081382,1.182
23207,69582.0,,1.0,0.541,1.7077e-05,2.0019
389072,241075.0,,,0.566,0.00010037,1.4525
84069,231002.0,,1.0,1.124,1.1549e-14,-1.7988
51177,67220.0,,1.0,0.481,0.48341,0.069256
80301,102595.0,,1.0,0.622,0.033559,0.2461
79949,226245.0,,,1.647,2.1435e-22,0.77854
349633,76509.0,,1.0,1.674,6.8789e-06,0.83648
5340,18815.0,1.0,2.0,0.443,0.010345,0.21339
55848,67759.0,,1.0,1.874,4.604e-08,-1.0929
5346,103968.0,1.0,2.0,1.26,3.1486e-11,-0.92956
123,11520.0,,2.0,1.308,7.5281e-09,-0.95578
10226,66905.0,,1.0,1.169,1.179e-07,-0.088836
729359,57435.0,,1.0,1.597,5.578e-16,-1.6767
440503,66968.0,,2.0,1.656,1.0481e-11,-0.51988
5347,18817.0,,1.0,0.31,0.97851,2.5236
10769,20620.0,,1.0,0.18,0.9999,3.0118
1263,12795.0,,1.0,0.713,1.8504e-06,1.2379
10733,20873.0,1.0,2.0,0.569,7.0844e-06,0.79972
126520,216166.0,,,1.149,9.1971e-05,0.28337
51090,67801.0,,1.0,1.271,0.0091916,0.87359
5350,18821.0,1.0,1.0,1.557,0.44947,0.62444
5351,18822.0,2.0,1.0,0.938,1.4837e-15,0.39363
5352,26432.0,1.0,1.0,0.638,6.6965e-08,0.5606
8985,26433.0,1.0,2.0,0.819,6.1305e-13,0.15755
5354,18823.0,1.0,2.0,0.355,0.92845,2.0373
11212,114863.0,1.0,,,,
8611,19012.0,,0.0,,,
8612,50784.0,,,,,
8613,67916.0,,1.0,,,
196051,381925.0,,,,,
84513,71910.0,,,,,
403313,74411.0,,1.0,,,
84814,227721.0,,1.0,,,
54886,272031.0,,,,,
64748,235044.0,,,,,
79948,216152.0,,,,,
9890,229791.0,,1.0,,,
163404,75769.0,,1.0,,,
5356,53317.0,,1.0,0.231,0.99911,2.4498
5357,102502.0,0.0,1.0,0.667,1.1321e-05,1.4756
5358,102866.0,,1.0,0.283,0.98844,2.7103
57048,70310.0,,1.0,,,
57088,235527.0,,,1.153,1.8979e-06,0.43081
389158,100504689.0,,1.0,1.667,3.0759e-10,-1.1691
5360,18830.0,,1.0,1.04,8.9961e-09,-0.015465
100861550,70147.0,,,,,
83483,84094.0,1.0,2.0,0.972,2.3021e-06,0.54901
57125,72324.0,,,0.905,1.3423e-07,1.0245
84898,67448.0,,,0.453,0.13416,0.77168
5361,18844.0,1.0,1.0,0.262,0.99951,3.4482
5362,18845.0,,1.0,0.435,1.0768e-06,2.9313
55558,18846.0,,1.0,0.384,0.054893,0.67634
91584,243743.0,,2.0,0.229,0.99999,3.7998
5364,235611.0,,1.0,0.385,0.00038291,3.2333
23654,140570.0,,2.0,0.285,0.99234,3.3625
5365,140571.0,,0.0,0.371,0.23163,0.2265
10154,54712.0,,2.0,0.273,0.99811,3.9843
23129,67784.0,2.0,2.0,0.157,1.0,3.3465
148811,212933.0,,1.0,1.397,1.8989e-18,0.41698
135293,242377.0,,,0.992,6.8342e-05,0.97906
5366,58801.0,,1.0,1.848,0.11182,0.28158
6490,20431.0,,1.0,1.287,3.0571e-18,0.89426
56937,65112.0,,0.0,0.343,0.93577,1.2068
83449,56523.0,0.0,1.0,1.105,9.339e-34,-0.46754
111216276,74927.0,,1.0,,,
5371,18854.0,1.0,2.0,0.433,0.21291,1.7395
5372,29858.0,,,1.171,1.6587e-06,0.84019
5373,54128.0,2.0,2.0,1.879,1.4072e-17,-1.3872
5375,18857.0,1.0,1.0,1.301,0.0084728,0.099558
5376,18858.0,1.0,2.0,0.386,0.90958,0.41706
23203,66865.0,1.0,1.0,1.07,3.437e-11,0.16237
9512,73078.0,1.0,1.0,0.899,4.5335e-08,-0.21609
5378,227099.0,1.0,1.0,1.015,1.3178e-17,0.62453
10654,68603.0,0.0,,1.395,2.7113e-05,0.75366
139728,93843.0,,1.0,1.096,1.0166e-05,1.5077
25957,66625.0,,,0.178,0.99998,1.6144
25953,56695.0,1.0,0.0,1.138,4.1392e-08,0.32311
11284,59047.0,1.0,1.0,1.21,3.662e-14,-1.3076
154197,240023.0,1.0,1.0,0.984,2.1216e-14,0.79729
5406,69060.0,1.0,1.0,0.989,1.604e-08,0.4426
5407,18946.0,,1.0,1.233,1.0944e-13,-0.08307
5408,18947.0,,1.0,1.183,3.9766e-10,0.21718
9240,70481.0,,,0.836,0.042869,0.22143
10687,239157.0,,,1.072,0.0015661,0.29243
29944,245468.0,,0.0,,,0.74742
114824,385377.0,,,,,0.48031
55228,71691.0,,,,,
57469,434128.0,,,,,
110806277,105247240.0,,,,,
5409,18948.0,,1.0,1.08,0.0050065,0.44884
5411,18949.0,,2.0,0.44,0.11262,0.92589
56902,66249.0,,1.0,0.673,0.22652,-0.2336
5368,18155.0,,0.0,1.104,0.015028,0.63936
285848,433091.0,1.0,2.0,0.748,0.00018528,0.73421
57104,66853.0,2.0,2.0,0.741,0.0041069,-0.0089447
80339,116939.0,,1.0,1.105,5.7409e-08,-0.47221
150379,75772.0,,1.0,1.05,1.1936e-06,-0.35273
10908,50767.0,2.0,2.0,0.641,1.94e-13,4.3547
375775,241274.0,,,1.078,5.3653e-37,0.68989
50640,67452.0,1.0,1.0,0.505,0.011024,0.094879
